"agreement","annotation_id","annotator","bio_labels","created_at","entities","hf_pred","id","index","lead_time","ner_tags","review_text","sample_quality","tokens","updated_at"
97.13000000000001,93658678,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-17T17:33:24.348872Z","[{""end"":103,""text"":""threat actor groups"",""start"":84,""labels"":[""Organization""]},{""end"":51,""text"":""attack tools"",""start"":39,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035747,6056,434.493,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16]","More likely , this is a case of common attack tools being re-used between different threat actor groups .","","['More' 'likely' ',' 'this' 'is' 'a' 'case' 'of' 'common' 'attack' 'tools'
 'being' 're-used' 'between' 'different' 'threat' 'actor' 'groups' '.']","2026-04-17T17:33:24.348884Z"
97.13000000000001,93543726,"152634","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T22:04:06.097878Z","[{""end"":51,""text"":"" attack tools"",""start"":38,""labels"":[""Malware""]},{""end"":105,""text"":""threat actor groups ."",""start"":84,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035747,6056,47.004,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16]","More likely , this is a case of common attack tools being re-used between different threat actor groups .","","['More' 'likely' ',' 'this' 'is' 'a' 'case' 'of' 'common' 'attack' 'tools'
 'being' 're-used' 'between' 'different' 'threat' 'actor' 'groups' '.']","2026-04-15T22:52:58.759157Z"
99.68,93658764,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-17T17:35:17.214400Z","[{""end"":43,""text"":""Win32\/PSW.Katalog"",""start"":26,""labels"":[""Malware""]},{""end"":72,""text"":""Trojan-PWS\/W32.Katalog.61440"",""start"":44,""labels"":[""Malware""]},{""end"":92,""text"":""Trojan\/PSW.Katalog "",""start"":73,""labels"":[""Malware""]},{""end"":122,""text"":""Trojan.PWS.Katalog!pK2Uo9nMTKQ"",""start"":92,""labels"":[""Malware""]},{""end"":137,""text"":""TROJ_KATALOG.A"",""start"":123,""labels"":[""Malware""]},{""end"":162,""text"":""Trojan-PSW.Win32.Katalog"",""start"":138,""labels"":[""Malware""]},{""end"":192,""text"":""Trojan.Win32.Katalog-Psw.fjsg"",""start"":163,""labels"":[""Malware""]},{""end"":228,""text"":""Trojan.Win32.A.PSW-Katalog.61440[h]"",""start"":193,""labels"":[""Malware""]},{""end"":255,""text"":""TrojWare.Win32.PSW.Katalog"",""start"":229,""labels"":[""Malware""]},{""end"":271,""text"":""TROJ_KATALOG.A "",""start"":256,""labels"":[""Malware""]},{""end"":291,""text"":""W32\/Trojan.XHBZ-0001"",""start"":271,""labels"":[""Malware""]},{""end"":310,""text"":""Trojan\/PSW.Katalog"",""start"":292,""labels"":[""Malware""]},{""end"":325,""text"":""TR\/Katalog.PSW"",""start"":311,""labels"":[""Malware""]},{""end"":346,""text"":""W32\/Katalog.A!tr.pws"",""start"":326,""labels"":[""Malware""]},{""end"":372,""text"":""Trojan[PSW]\/Win32.Katalog"",""start"":347,""labels"":[""Malware""]},{""end"":401,""text"":""Win32.Troj.pswKatalog.kcloud"",""start"":373,""labels"":[""Malware""]},{""end"":421,""text"":""Downloader\/Win32.VB"",""start"":402,""labels"":[""Malware""]},{""end"":439,""text"":""TrojanPSW.Katalog"",""start"":422,""labels"":[""Malware""]},{""end"":455,""text"":""Trj\/PSW.Katalog"",""start"":440,""labels"":[""Malware""]},{""end"":484,""text"":""Trojan.Win32.InfoStealer.Ahg"",""start"":456,""labels"":[""Malware""]},{""end"":505,""text"":""Win32\/Trojan.PSW.b74"",""start"":485,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035748,2906,67.565,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1]","A backdoor also known as: Win32/PSW.Katalog Trojan-PWS/W32.Katalog.61440 Trojan/PSW.Katalog Trojan.PWS.Katalog!pK2Uo9nMTKQ TROJ_KATALOG.A Trojan-PSW.Win32.Katalog Trojan.Win32.Katalog-Psw.fjsg Trojan.Win32.A.PSW-Katalog.61440[h] TrojWare.Win32.PSW.Katalog TROJ_KATALOG.A W32/Trojan.XHBZ-0001 Trojan/PSW.Katalog TR/Katalog.PSW W32/Katalog.A!tr.pws Trojan[PSW]/Win32.Katalog Win32.Troj.pswKatalog.kcloud Downloader/Win32.VB TrojanPSW.Katalog Trj/PSW.Katalog Trojan.Win32.InfoStealer.Ahg Win32/Trojan.PSW.b74","","['A' 'backdoor' 'also' 'known' 'as:' 'Win32/PSW.Katalog'
 'Trojan-PWS/W32.Katalog.61440' 'Trojan/PSW.Katalog'
 'Trojan.PWS.Katalog!pK2Uo9nMTKQ' 'TROJ_KATALOG.A'
 'Trojan-PSW.Win32.Katalog' 'Trojan.Win32.Katalog-Psw.fjsg'
 'Trojan.Win32.A.PSW-Katalog.61440[h]' 'TrojWare.Win32.PSW.Katalog'
 'TROJ_KATALOG.A' 'W32/Trojan.XHBZ-0001' 'Trojan/PSW.Katalog'
 'TR/Katalog.PSW' 'W32/Katalog.A!tr.pws' 'Trojan[PSW]/Win32.Katalog'
 'Win32.Troj.pswKatalog.kcloud' 'Downloader/Win32.VB' 'TrojanPSW.Katalog'
 'Trj/PSW.Katalog' 'Trojan.Win32.InfoStealer.Ahg' 'Win32/Trojan.PSW.b74']","2026-04-17T17:35:17.214412Z"
99.68,93543568,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T21:59:50.674302Z","[{""end"":43,""text"":""Win32\/PSW.Katalog"",""start"":26,""labels"":[""Malware""]},{""end"":72,""text"":""Trojan-PWS\/W32.Katalog.61440"",""start"":44,""labels"":[""Malware""]},{""end"":91,""text"":""Trojan\/PSW.Katalog"",""start"":73,""labels"":[""Malware""]},{""end"":122,""text"":""Trojan.PWS.Katalog!pK2Uo9nMTKQ"",""start"":92,""labels"":[""Malware""]},{""end"":137,""text"":""TROJ_KATALOG.A"",""start"":123,""labels"":[""Malware""]},{""end"":162,""text"":""Trojan-PSW.Win32.Katalog"",""start"":138,""labels"":[""Malware""]},{""end"":192,""text"":""Trojan.Win32.Katalog-Psw.fjsg"",""start"":163,""labels"":[""Malware""]},{""end"":228,""text"":""Trojan.Win32.A.PSW-Katalog.61440[h]"",""start"":193,""labels"":[""Malware""]},{""end"":255,""text"":"" TrojWare.Win32.PSW.Katalog"",""start"":228,""labels"":[""Malware""]},{""end"":270,""text"":""TROJ_KATALOG.A"",""start"":256,""labels"":[""Malware""]},{""end"":291,""text"":""W32\/Trojan.XHBZ-0001"",""start"":271,""labels"":[""Malware""]},{""end"":310,""text"":""Trojan\/PSW.Katalog"",""start"":292,""labels"":[""Malware""]},{""end"":325,""text"":""TR\/Katalog.PSW"",""start"":311,""labels"":[""Malware""]},{""end"":346,""text"":"" W32\/Katalog.A!tr.pws"",""start"":325,""labels"":[""Malware""]},{""end"":372,""text"":""Trojan[PSW]\/Win32.Katalog"",""start"":347,""labels"":[""Malware""]},{""end"":401,""text"":""Win32.Troj.pswKatalog.kcloud"",""start"":373,""labels"":[""Malware""]},{""end"":421,""text"":""Downloader\/Win32.VB"",""start"":402,""labels"":[""Malware""]},{""end"":439,""text"":""TrojanPSW.Katalog"",""start"":422,""labels"":[""Malware""]},{""end"":455,""text"":""Trj\/PSW.Katalog"",""start"":440,""labels"":[""Malware""]},{""end"":484,""text"":""Trojan.Win32.InfoStealer.Ahg"",""start"":456,""labels"":[""Malware""]},{""end"":505,""text"":""Win32\/Trojan.PSW.b74"",""start"":485,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035748,2906,3.404,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1]","A backdoor also known as: Win32/PSW.Katalog Trojan-PWS/W32.Katalog.61440 Trojan/PSW.Katalog Trojan.PWS.Katalog!pK2Uo9nMTKQ TROJ_KATALOG.A Trojan-PSW.Win32.Katalog Trojan.Win32.Katalog-Psw.fjsg Trojan.Win32.A.PSW-Katalog.61440[h] TrojWare.Win32.PSW.Katalog TROJ_KATALOG.A W32/Trojan.XHBZ-0001 Trojan/PSW.Katalog TR/Katalog.PSW W32/Katalog.A!tr.pws Trojan[PSW]/Win32.Katalog Win32.Troj.pswKatalog.kcloud Downloader/Win32.VB TrojanPSW.Katalog Trj/PSW.Katalog Trojan.Win32.InfoStealer.Ahg Win32/Trojan.PSW.b74","","['A' 'backdoor' 'also' 'known' 'as:' 'Win32/PSW.Katalog'
 'Trojan-PWS/W32.Katalog.61440' 'Trojan/PSW.Katalog'
 'Trojan.PWS.Katalog!pK2Uo9nMTKQ' 'TROJ_KATALOG.A'
 'Trojan-PSW.Win32.Katalog' 'Trojan.Win32.Katalog-Psw.fjsg'
 'Trojan.Win32.A.PSW-Katalog.61440[h]' 'TrojWare.Win32.PSW.Katalog'
 'TROJ_KATALOG.A' 'W32/Trojan.XHBZ-0001' 'Trojan/PSW.Katalog'
 'TR/Katalog.PSW' 'W32/Katalog.A!tr.pws' 'Trojan[PSW]/Win32.Katalog'
 'Win32.Troj.pswKatalog.kcloud' 'Downloader/Win32.VB' 'TrojanPSW.Katalog'
 'Trj/PSW.Katalog' 'Trojan.Win32.InfoStealer.Ahg' 'Win32/Trojan.PSW.b74']","2026-04-15T22:52:08.181408Z"
75.72,93658840,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-17T17:37:09.568339Z","[{""end"":185,""text"":""Council_of_ministres_decision Minutes of the Geneva Meeting on Troops Summary of today 's meetings.doc.exe"",""start"":79,""labels"":[""Malware""]},{""end"":20,""text"":""malicious files"",""start"":5,""labels"":[""Vulnerability""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'I-Organization', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035749,2328,107.905,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
  1 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16]","Some malicious files associated with these samples were titled the following : Council_of_ministres_decision Minutes of the Geneva Meeting on Troops Summary of today 's meetings.doc.exe The most important points of meeting the memory of the late President Abu Omar may Allah have mercy on him - Paper No .","","['Some' 'malicious' 'files' 'associated' 'with' 'these' 'samples' 'were'
 'titled' 'the' 'following' ':' 'Council_of_ministres_decision' 'Minutes'
 'of' 'the' 'Geneva' 'Meeting' 'on' 'Troops' 'Summary' 'of' 'today' ""'s""
 'meetings.doc.exe' 'The' 'most' 'important' 'points' 'of' 'meeting' 'the'
 'memory' 'of' 'the' 'late' 'President' 'Abu' 'Omar' 'may' 'Allah' 'have'
 'mercy' 'on' 'him' '-' 'Paper' 'No' '.']","2026-04-17T17:37:09.568353Z"
75.72,93543564,"152634","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T21:59:46.014097Z","[{""end"":109,""text"":""Council_of_ministres_decision "",""start"":79,""labels"":[""Malware""]},{""end"":148,""text"":""Minutes of the Geneva Meeting on Troops"",""start"":109,""labels"":[""Malware""]},{""end"":185,""text"":""Summary of today 's meetings.doc.exe"",""start"":149,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'I-Organization', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035749,2328,41.17,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
  1 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16]","Some malicious files associated with these samples were titled the following : Council_of_ministres_decision Minutes of the Geneva Meeting on Troops Summary of today 's meetings.doc.exe The most important points of meeting the memory of the late President Abu Omar may Allah have mercy on him - Paper No .","","['Some' 'malicious' 'files' 'associated' 'with' 'these' 'samples' 'were'
 'titled' 'the' 'following' ':' 'Council_of_ministres_decision' 'Minutes'
 'of' 'the' 'Geneva' 'Meeting' 'on' 'Troops' 'Summary' 'of' 'today' ""'s""
 'meetings.doc.exe' 'The' 'most' 'important' 'points' 'of' 'meeting' 'the'
 'memory' 'of' 'the' 'late' 'President' 'Abu' 'Omar' 'may' 'Allah' 'have'
 'mercy' 'on' 'him' '-' 'Paper' 'No' '.']","2026-04-15T22:52:00.615307Z"
98.48,93658847,"152635","['I-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-17T17:37:22.154627Z","[{""end"":26,""text"":""Executive Yuan Council"",""start"":4,""labels"":[""Organization""]}]","['O', 'B-Organization', 'I-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035750,6692,8.278,"[ 4 12 12 12 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16 16 16]","The Executive Yuan Council evaluates statutory and budgetary bills and bills concerning martial law, amnesty, declaration of war, conclusion of peace and treaties, and other important affairs.","","['The' 'Executive' 'Yuan' 'Council' 'evaluates' 'statutory' 'and'
 'budgetary' 'bills' 'and' 'bills' 'concerning' 'martial' 'law,'
 'amnesty,' 'declaration' 'of' 'war,' 'conclusion' 'of' 'peace' 'and'
 'treaties,' 'and' 'other' 'important' 'affairs.']","2026-04-17T17:37:22.154639Z"
98.48,93543561,"152634","['I-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T21:59:42.202891Z","[{""end"":25,""text"":""Executive Yuan Counci"",""start"":4,""labels"":[""Organization""]}]","['O', 'B-Organization', 'I-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035750,6692,17.636,"[ 4 12 12 12 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16 16 16]","The Executive Yuan Council evaluates statutory and budgetary bills and bills concerning martial law, amnesty, declaration of war, conclusion of peace and treaties, and other important affairs.","","['The' 'Executive' 'Yuan' 'Council' 'evaluates' 'statutory' 'and'
 'budgetary' 'bills' 'and' 'bills' 'concerning' 'martial' 'law,'
 'amnesty,' 'declaration' 'of' 'war,' 'conclusion' 'of' 'peace' 'and'
 'treaties,' 'and' 'other' 'important' 'affairs.']","2026-04-15T22:51:15.166321Z"
33.33,93658880,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-17T17:38:07.828059Z","[{""end"":46,""text"":""malware DLL code"",""start"":30,""labels"":[""Vulnerability""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035751,6705,23.896,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16]","One chunk contains the entire malware DLL code ( without PE headers ) .","","['One' 'chunk' 'contains' 'the' 'entire' 'malware' 'DLL' 'code' '('
 'without' 'PE' 'headers' ')' '.']","2026-04-17T17:38:07.828070Z"
33.33,93543557,"152634","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T21:59:38.019048Z","[{""end"":67,""text"":""PE headers"",""start"":57,""labels"":[""System""]},{""end"":41,""text"":""DLL"",""start"":38,""labels"":[""System""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035751,6705,166.473,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16]","One chunk contains the entire malware DLL code ( without PE headers ) .","Contains entity","['One' 'chunk' 'contains' 'the' 'entire' 'malware' 'DLL' 'code' '('
 'without' 'PE' 'headers' ')' '.']","2026-04-15T22:50:53.907140Z"
100.0,93658959,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-17T17:40:04.319969Z","[{""end"":43,""text"":""W32.VidroKDI.Worm"",""start"":26,""labels"":[""Malware""]},{""end"":72,""text"":""Trojan-Dropper.Win32.Vidro!O"",""start"":44,""labels"":[""Malware""]},{""end"":93,""text"":""Trojan.Vidro.S978560"",""start"":73,""labels"":[""Malware""]},{""end"":115,""text"":""Dropper.Vedro.Win32.4"",""start"":94,""labels"":[""Malware""]},{""end"":140,""text"":""Trojan\/Dropper.Vidro.aei"",""start"":116,""labels"":[""Malware""]},{""end"":156,""text"":""TROJ_KRYPTIK.SM"",""start"":141,""labels"":[""Malware""]},{""end"":188,""text"":""Win32.Trojan-Downloader.Small.e"",""start"":157,""labels"":[""Malware""]},{""end"":205,""text"":""W32\/Trojan2.NPXJ"",""start"":189,""labels"":[""Malware""]},{""end"":219,""text"":""Win32\/Vidro.A"",""start"":206,""labels"":[""Malware""]},{""end"":235,""text"":""TROJ_KRYPTIK.SM"",""start"":220,""labels"":[""Malware""]},{""end"":255,""text"":""Win.Trojan.Vidro-11"",""start"":236,""labels"":[""Malware""]},{""end"":280,""text"":""Trojan.Win32.Vidro.bcqjb"",""start"":256,""labels"":[""Malware""]},{""end"":303,""text"":""Trojan.Win32.Inject.dc"",""start"":281,""labels"":[""Malware""]},{""end"":322,""text"":""Trojan.Inject.8798"",""start"":304,""labels"":[""Malware""]},{""end"":351,""text"":""BehavesLike.Win32.PWSZbot.qh"",""start"":323,""labels"":[""Malware""]},{""end"":378,""text"":""Trojan-Dropper.Win32.Vidro"",""start"":352,""labels"":[""Malware""]},{""end"":399,""text"":""W32\/Trojan.SIZW-6937"",""start"":379,""labels"":[""Malware""]},{""end"":422,""text"":""TrojanDropper.Vidro.ko"",""start"":400,""labels"":[""Malware""]},{""end"":441,""text"":""Trojan\/Win32.Diple"",""start"":423,""labels"":[""Malware""]},{""end"":469,""text"":""TrojanDropper:Win32\/Vidro.C"",""start"":442,""labels"":[""Malware""]},{""end"":488,""text"":""Trojan.Heur.ED30AD"",""start"":470,""labels"":[""Malware""]},{""end"":508,""text"":""Dropper.Vidro.32768"",""start"":489,""labels"":[""Malware""]},{""end"":533,""text"":""Win-Trojan\/Vidro.60416.B"",""start"":509,""labels"":[""Malware""]},{""end"":551,""text"":""Trojan.Ahent.0322"",""start"":534,""labels"":[""Malware""]},{""end"":564,""text"":""Trojan.Vidro"",""start"":552,""labels"":[""Malware""]},{""end"":577,""text"":""Trojan.Vidro"",""start"":565,""labels"":[""Malware""]},{""end"":610,""text"":""Win32\/TrojanDownloader.Small.OXH"",""start"":578,""labels"":[""Malware""]},{""end"":635,""text"":""Trojan.Diple!gc4cFvq58+U"",""start"":611,""labels"":[""Malware""]},{""end"":655,""text"":""W32\/P2PWorm.HO.worm"",""start"":636,""labels"":[""Malware""]},{""end"":678,""text"":""Backdoor.Win32.Vidro.A"",""start"":656,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035752,1793,104.892,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: W32.VidroKDI.Worm Trojan-Dropper.Win32.Vidro!O Trojan.Vidro.S978560 Dropper.Vedro.Win32.4 Trojan/Dropper.Vidro.aei TROJ_KRYPTIK.SM Win32.Trojan-Downloader.Small.e W32/Trojan2.NPXJ Win32/Vidro.A TROJ_KRYPTIK.SM Win.Trojan.Vidro-11 Trojan.Win32.Vidro.bcqjb Trojan.Win32.Inject.dc Trojan.Inject.8798 BehavesLike.Win32.PWSZbot.qh Trojan-Dropper.Win32.Vidro W32/Trojan.SIZW-6937 TrojanDropper.Vidro.ko Trojan/Win32.Diple TrojanDropper:Win32/Vidro.C Trojan.Heur.ED30AD Dropper.Vidro.32768 Win-Trojan/Vidro.60416.B Trojan.Ahent.0322 Trojan.Vidro Trojan.Vidro Win32/TrojanDownloader.Small.OXH Trojan.Diple!gc4cFvq58+U W32/P2PWorm.HO.worm Backdoor.Win32.Vidro.A","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.VidroKDI.Worm'
 'Trojan-Dropper.Win32.Vidro!O' 'Trojan.Vidro.S978560'
 'Dropper.Vedro.Win32.4' 'Trojan/Dropper.Vidro.aei' 'TROJ_KRYPTIK.SM'
 'Win32.Trojan-Downloader.Small.e' 'W32/Trojan2.NPXJ' 'Win32/Vidro.A'
 'TROJ_KRYPTIK.SM' 'Win.Trojan.Vidro-11' 'Trojan.Win32.Vidro.bcqjb'
 'Trojan.Win32.Inject.dc' 'Trojan.Inject.8798'
 'BehavesLike.Win32.PWSZbot.qh' 'Trojan-Dropper.Win32.Vidro'
 'W32/Trojan.SIZW-6937' 'TrojanDropper.Vidro.ko' 'Trojan/Win32.Diple'
 'TrojanDropper:Win32/Vidro.C' 'Trojan.Heur.ED30AD' 'Dropper.Vidro.32768'
 'Win-Trojan/Vidro.60416.B' 'Trojan.Ahent.0322' 'Trojan.Vidro'
 'Trojan.Vidro' 'Win32/TrojanDownloader.Small.OXH'
 'Trojan.Diple!gc4cFvq58+U' 'W32/P2PWorm.HO.worm' 'Backdoor.Win32.Vidro.A']","2026-04-17T17:40:04.319982Z"
100.0,93659021,"152635","['O', 'O', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Indicator', 'O', 'I-Indicator', 'O', 'O']","2026-04-17T17:41:14.597125Z","[{""end"":166,""text"":""Instagram "",""start"":156,""labels"":[""Organization""]},{""end"":177,""text"":""Tumblr "",""start"":170,""labels"":[""Organization""]},{""end"":47,""text"":""XLoader version 7.0"",""start"":28,""labels"":[""System""]}]","['O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035753,1575,65.94,"[16 16 16 16 16  3 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16 16 16 16 16  4 16  4 16 16]","We labeled this new variant XLoader version 7.0 , because of the different deployment method and its use of the native code to load the payload and hide in Instagram and Tumblr profiles .","","['We' 'labeled' 'this' 'new' 'variant' 'XLoader' 'version' '7.0' ','
 'because' 'of' 'the' 'different' 'deployment' 'method' 'and' 'its' 'use'
 'of' 'the' 'native' 'code' 'to' 'load' 'the' 'payload' 'and' 'hide' 'in'
 'Instagram' 'and' 'Tumblr' 'profiles' '.']","2026-04-17T17:41:14.597137Z"
100.0,93659028,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-17T17:41:26.471764Z","[{""end"":32,""text"":""JSON "",""start"":27,""labels"":[""System""]}]","['O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O']",262035754,3898,8.621,"[16 16 16 16 16 16 16 16 16 16 16 16]","All data is transmitted in JSON format ( after decryption ) .","","['All' 'data' 'is' 'transmitted' 'in' 'JSON' 'format' '(' 'after'
 'decryption' ')' '.']","2026-04-17T17:41:26.471777Z"
